OBJECTID,ISSUE_DATE,PERMIT_TYPE_NAME,PERMIT_SUBTYPE_NAME,APPLICATION_STATUS_NAME,FULL_ADDRESS,ZONING,LASTMODIFIEDDATE,CITY,STATE,LATITUDE,LONGITUDE,ZIPCODE,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT,gis_id
406352,2016-01-14T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3139 19TH ST NW, WASHINGTON, DC 20010",R-4,2016-07-19T08:12:12.000Z,WASHINGTON,DC,38.930968,-77.043453,20010,1,1D,FOURTH,408,2,NONE,Nbclus_002
411107,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1090 VERMONT AVE NW 400, WASHINGTON, DC 20005",,2016-05-26T15:55:46.000Z,WASHINGTON,DC,38.90342,-77.03365,20005,2,2F,SECOND,207,8,DOWNTOWN BID,Nbclus_008
411108,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1614 33RD ST NW, WASHINGTON, DC 20007",*,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.911085,-77.066296,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
411109,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4813 GEORGIA AVE NW, WASHINGTON, DC 20011",,2016-07-18T08:11:31.000Z,WASHINGTON,DC,38.948764,-77.026663,20011,4,4D,FOURTH,407,18,NONE,Nbclus_018
411110,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1939 BENNETT PL NE, WASHINGTON, DC 20002",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.89934,-76.975001,20002,5,5B,FIFTH,507,23,NONE,Nbclus_023
411111,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1527 NEW HAMPSHIRE AVE NW, WASHINGTON, DC 20036",,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.910675,-77.042075,20036,2,2B,SECOND,208,6,NONE,Nbclus_006
411112,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4016 SOUTH CAPITOL ST SE, WASHINGTON, DC 20032",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.830563,-77.007354,20032,8,8D,SEVENTH,708,39,NONE,Nbclus_039
411113,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"120 THOMAS ST NW, WASHINGTON, DC 20001",R-4,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.916118,-77.012862,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
410154,2016-02-03T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"1837 WYOMING AVE NW, WASHINGTON, DC 20009",,2016-05-26T15:55:45.000Z,WASHINGTON,DC,38.918921,-77.042931,20009,1,1C,THIRD,303,1,NONE,Nbclus_001
410155,2016-02-03T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"5000 OVERLOOK AVE SW, WASHINGTON, DC 20032",,2016-07-25T08:06:11.000Z,WASHINGTON,DC,38.820433,-77.018471,20032,8,8D,SEVENTH,708,NONE,NONE,
410864,2016-01-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"5343 C ST SE, WASHINGTON, DC 20019",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.884317,-76.924605,20019,7,7E,SIXTH,604,33,NONE,Nbclus_033
410865,2016-01-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1233 20TH ST NW, WASHINGTON, DC 20036",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.906704,-77.044495,20036,2,2B,SECOND,208,6,GOLDEN TRIANGLE BID,Nbclus_006
410866,2016-01-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2200 C ST NW, WASHINGTON, DC 20437",,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.893116,-77.049464,20437,2,2A,SECOND,207,NONE,NONE,
410867,2016-01-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1103 P ST NW, WASHINGTON, DC 20005",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.909835,-77.02734,20005,2,2F,THIRD,307,7,NONE,Nbclus_007
410868,2016-01-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"2052 WEST VIRGINIA AVE NE 102, WASHINGTON, DC 20002",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.914833,-76.981415,20002,5,5B,FIFTH,505,23,NONE,Nbclus_023
410869,2016-01-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"875 15TH ST NW, WASHINGTON, DC 20005",C-4,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.901089,-77.033398,20005,2,2F,SECOND,207,8,DOWNTOWN BID,Nbclus_008
410870,2016-01-27T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1800 MASSACHUSETTS AVE NW 4TH FL, WASHINGTON, DC 20036",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.908779,-77.042264,20036,2,2B,SECOND,208,6,GOLDEN TRIANGLE BID,Nbclus_006
411114,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2100 ADAMS PL NE, WASHINGTON, DC 20018",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.919198,-76.97595,20018,5,5B,FIFTH,505,22,NONE,Nbclus_022
411115,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1130 CONNECTICUT AVE NW 325, WASHINGTON, DC 20036",C-4,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.904641,-77.041129,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
411116,2016-02-02T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2910 20TH ST NE, WASHINGTON, DC 20018",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.927402,-76.976528,20018,5,5B,FIFTH,504,22,NONE,Nbclus_022
411117,2016-02-02T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"524 1ST ST SE, WASHINGTON, DC 20003",,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.882415,-77.005604,20003,6,6B,FIRST,106,26,NONE,Nbclus_026
411118,2016-02-02T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"3412 GEORGIA AVE NW, WASHINGTON, DC 20010",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.932397,-77.024052,20010,1,1A,THIRD,302,2,NONE,Nbclus_002
411119,2016-02-02T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1312 S ST NW, WASHINGTON, DC 20009",R-4,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.913897,-77.030264,20009,2,2F,THIRD,307,7,NONE,Nbclus_007
411120,2016-02-02T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"1561 33RD ST NW, WASHINGTON, DC 20007",R-3,2016-05-26T15:55:46.000Z,WASHINGTON,DC,38.910379,-77.065923,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
411121,2016-02-02T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"3400 LOWELL ST NW, WASHINGTON, DC 20016",R-1-B,2016-07-18T08:11:31.000Z,WASHINGTON,DC,38.932315,-77.066682,20016,3,3C,SECOND,204,15,NONE,Nbclus_015
411122,2016-02-02T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"4540 46TH ST NW, WASHINGTON, DC 20016",R-1-B,2016-05-26T15:55:46.000Z,WASHINGTON,DC,38.94951,-77.090817,20016,3,3E,SECOND,202,11,NONE,Nbclus_011
411123,2016-02-03T00:00:00.000Z,CONSTRUCTION,DEMOLITION,COMPLETED,"1117 GOOD HOPE RD SE, WASHINGTON, DC 20020",C-3-A,2016-08-06T08:12:18.000Z,WASHINGTON,DC,38.867432,-76.98883,20020,8,8A,SEVENTH,701,28,NONE,Nbclus_028
411124,2016-02-03T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1155 CONNECTICUT AVE NW 9TH FL, WASHINGTON, DC 20036",C-4,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.905447,-77.040625,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
411125,2016-02-03T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"4259 BROOKS ST NE, WASHINGTON, DC 20019",,2016-07-18T08:11:31.000Z,WASHINGTON,DC,38.893445,-76.940511,20019,7,7D,SIXTH,602,30,NONE,Nbclus_030
411126,2016-02-03T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"4207 HILDRETH ST SE, WASHINGTON, DC 20019",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.877831,-76.942455,20019,7,7E,SIXTH,605,33,NONE,Nbclus_033
411127,2016-02-03T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"820 KENNEDY ST NW, WASHINGTON, DC 20011",C-2-A,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.956115,-77.024876,20011,4,4D,FOURTH,403,18,NONE,Nbclus_018
408735,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1919 M ST NW, STE# 120, WASHINGTON, DC 20036",DC/C-3-C,2016-07-30T08:14:31.000Z,WASHINGTON,DC,38.906012,-77.044569,20036,2,2B,SECOND,208,6,GOLDEN TRIANGLE BID,Nbclus_006
408736,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"322 12TH ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:08.000Z,WASHINGTON,DC,38.894309,-76.990497,20002,6,6A,FIRST,107,25,NONE,Nbclus_025
408737,2016-01-13T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2927 ARIZONA AVE NW, WASHINGTON, DC 20016",,2016-08-03T08:09:08.000Z,WASHINGTON,DC,38.92934,-77.100358,20016,3,3D,SECOND,205,13,NONE,Nbclus_013
408738,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"800 RIDGE RD SE, WASHINGTON, DC 20019",,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.877732,-76.943256,20019,7,7E,SIXTH,605,33,NONE,Nbclus_033
408739,2016-01-13T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1010 9TH ST NE, WASHINGTON, DC 20002",,2016-08-03T08:09:08.000Z,WASHINGTON,DC,38.903069,-76.993974,20002,6,6A,FIRST,104,25,NONE,Nbclus_025
408740,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1841 15TH ST NW, WASHINGTON, DC 20009",*,2016-08-03T08:09:08.000Z,WASHINGTON,DC,38.91535,-77.034324,20009,2,2B,THIRD,301,3,NONE,Nbclus_003
408741,2016-01-13T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1227 25TH ST NW, WASHINGTON, DC 20037",CR,2016-08-03T08:09:08.000Z,WASHINGTON,DC,38.905999,-77.052764,20037,2,2A,SECOND,207,5,NONE,Nbclus_005
408742,2016-01-13T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1812 R ST NW, WASHINGTON, DC 20009",DC/R-5-B,2016-08-11T08:10:57.000Z,WASHINGTON,DC,38.91241,-77.042318,20009,2,2B,SECOND,208,6,NONE,Nbclus_006
408743,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1133 15TH ST NW, WASHINGTON, DC 20005",,2016-08-10T08:08:03.000Z,WASHINGTON,DC,38.904854,-77.034022,20005,2,2F,SECOND,207,8,DOWNTOWN BID,Nbclus_008
408744,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3301 NEW MEXICO AVE NW 232, WASHINGTON, DC 20016",,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.933641,-77.085182,20016,3,3D,SECOND,205,14,NONE,Nbclus_014
408745,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5062 SHERIER PL NW, WASHINGTON, DC 20016",,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.923933,-77.102211,20016,3,3D,SECOND,205,13,NONE,Nbclus_013
408746,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1666 32ND ST NW, WASHINGTON, DC 20007",,2016-08-03T08:09:08.000Z,WASHINGTON,DC,38.912249,-77.064183,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
408747,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1341 A ST NE, WASHINGTON, DC 20002",,2016-07-19T08:12:12.000Z,WASHINGTON,DC,38.89076,-76.986974,20002,6,6A,FIRST,108,26,NONE,Nbclus_026
409683,2016-01-20T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1862 PARK RD NW 1, WASHINGTON, DC 20010",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.932393,-77.043922,20010,1,1D,FOURTH,408,2,NONE,Nbclus_002
409684,2016-01-20T00:00:00.000Z,CONSTRUCTION,CIVIL PLANS,PERMIT ISSUED,"1401 BRENTWOOD PKWY NE, WASHINGTON, DC 20002",,2016-04-20T08:27:01.000Z,WASHINGTON,DC,38.909436,-76.993997,20002,5,5B,FIFTH,506,23,NONE,Nbclus_023
409685,2016-01-20T00:00:00.000Z,CONSTRUCTION,DEMOLITION,COMPLETED,"555 12TH ST NW, WASHINGTON, DC 20004",,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.896733,-77.027583,20004,2,2C,FIRST,101,8,DOWNTOWN BID,Nbclus_008
409686,2016-01-20T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"500 PENN ST NE, WASHINGTON, DC 20002",C-M-1,2016-07-30T08:14:32.000Z,WASHINGTON,DC,0,0,,,NONE,,,NONE,NONE,
409687,2016-01-19T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"651 FLORIDA AVE NW, WASHINGTON, DC 20001",C-M-3,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.916332,-77.021719,20001,1,1B,THIRD,306,3,NONE,Nbclus_003
409688,2016-01-19T00:00:00.000Z,CONSTRUCTION,DEMOLITION,COMPLETED,"1900 K ST NW, WASHINGTON, DC 20006",,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.902071,-77.04391,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
410156,2016-02-03T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"5422 8TH ST NW, WASHINGTON, DC 20011",R-4,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.955943,-77.024264,20011,4,4D,FOURTH,403,18,NONE,Nbclus_018
410157,2016-02-03T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"142 F ST SE, WASHINGTON, DC 20003",,2016-05-26T15:55:45.000Z,WASHINGTON,DC,38.882174,-77.004481,20003,6,6B,FIRST,106,26,NONE,Nbclus_026
410158,2016-02-03T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2129 N ST NW, WASHINGTON, DC 20037",DC/R-5-B,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.907439,-77.048009,20037,2,2B,SECOND,208,5,NONE,Nbclus_005
410401,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3218 VOLTA PL NW NONO, WASHINGTON, DC 20007",R-3,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.909403,-77.065458,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
410402,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5806 8TH ST NW, WASHINGTON, DC 20011",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.960493,-77.024463,20011,4,4B,FOURTH,402,17,NONE,Nbclus_017
410403,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"5255 LOUGHBORO RD NW, WASHINGTON, DC 20016",,2016-07-25T08:06:11.000Z,WASHINGTON,DC,38.936221,-77.109239,20016,3,3D,SECOND,205,13,NONE,Nbclus_013
410404,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"314 17TH PL NE, WASHINGTON, DC 20002",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.893847,-76.980107,20002,6,6A,FIFTH,507,25,NONE,Nbclus_025
410405,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4023 13TH ST NW, WASHINGTON, DC 20011",R-4,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.940393,-77.029445,20011,4,4C,FOURTH,404,18,NONE,Nbclus_018
410406,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3006 ORDWAY ST NW, WASHINGTON, DC 20008",R-1-B,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.935747,-77.061482,20008,3,3C,SECOND,203,15,NONE,Nbclus_015
410407,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"300 VAN BUREN ST NW, WASHINGTON, DC 20012",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.968887,-77.018052,20012,4,4B,FOURTH,402,17,NONE,Nbclus_017
410408,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"1435 A ST SE, WASHINGTON, DC 20003",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.88848,-76.984329,20003,6,6B,FIRST,108,26,NONE,Nbclus_026
410409,2016-01-15T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"50 F ST NW #625, WASHINGTON, DC 20001",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.897064,-77.010391,20001,6,6C,FIRST,103,8,DOWNTOWN BID,Nbclus_008
411128,2016-02-03T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"637 T ST NW, WASHINGTON, DC 20001",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.915732,-77.021376,20001,1,1B,THIRD,306,3,NONE,Nbclus_003
411129,2016-02-03T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"3235 WALBRIDGE PL NW, WASHINGTON, DC 20010",R-4,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.932536,-77.04522,20010,1,1D,FOURTH,408,2,NONE,Nbclus_002
411130,2016-02-03T00:00:00.000Z,CONSTRUCTION,FOUNDATION ONLY,PERMIT ISSUED,"12 SEATON PL NE, WASHINGTON, DC 20002",R-4,2016-07-25T08:06:11.000Z,WASHINGTON,DC,38.915,-77.008456,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
411131,2016-02-03T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1800 K ST NW, WASHINGTON, DC 20006",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.902443,-77.041726,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
411132,2016-02-03T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1327 Q ST NW, WASHINGTON, DC 20009",,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.911299,-77.030764,20009,2,2F,THIRD,307,7,NONE,Nbclus_007
411133,2016-02-03T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"3501 NEW YORK AVE NE, WASHINGTON, DC 20002",,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.912403,-76.96989,20002,5,5B,FIFTH,503,NONE,NONE,
411134,2016-02-03T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"5220 WISCONSIN AVE NW, WASHINGTON, DC 20015",R-5-B,2016-05-26T15:55:46.000Z,WASHINGTON,DC,38.95777,-77.08473,20015,3,3E,SECOND,202,11,NONE,Nbclus_011
411135,2016-02-03T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1301 GOOD HOPE RD SE, WASHINGTON, DC 20020",,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.866854,-76.986975,20020,8,8A,SEVENTH,701,28,NONE,Nbclus_028
411136,2016-02-03T00:00:00.000Z,CONSTRUCTION,RETAINING WALL,PERMIT ISSUED,"445 12TH ST SW, WASHINGTON, DC 20554",C-3-C,2016-07-30T08:14:33.000Z,WASHINGTON,DC,38.883286,-77.028512,20554,6,6D,FIRST,105,9,NONE,Nbclus_009
411137,2016-02-03T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"1206 WISCONSIN AVE NW, WASHINGTON, DC 20007",,2016-07-19T08:12:13.000Z,WASHINGTON,DC,38.905509,-77.063175,20007,2,2E,SECOND,206,4,GEORGETOWN BID,Nbclus_004
408748,2016-01-13T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"76 FORRESTER ST SW, WASHINGTON, DC 20032",,2016-07-20T08:10:26.000Z,WASHINGTON,DC,38.82498,-77.009333,20032,8,8D,SEVENTH,708,39,NONE,Nbclus_039
408749,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1140 CONNECTICUT AVE NW, WASHINGTON, DC 20036",C-4,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.904988,-77.041142,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
408750,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"4627 44TH ST NW, WASHINGTON, DC 20016",*,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.950584,-77.085963,20016,3,3E,SECOND,202,11,NONE,Nbclus_011
408751,2016-01-13T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4930 ILLINOIS AVE NW, WASHINGTON, DC 20011",R-3,2016-08-03T08:09:08.000Z,WASHINGTON,DC,38.950689,-77.024243,20011,4,4D,FOURTH,407,18,NONE,Nbclus_018
408752,2016-01-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1250 I ST NW 3RD & 4TH, WASHINGTON, DC 20005",,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.900988,-77.029237,20005,2,2F,FIRST,101,8,DOWNTOWN BID,Nbclus_008
409689,2016-01-19T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1417 33RD ST NW, WASHINGTON, DC 20007",R-3,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.908339,-77.065816,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
409690,2016-01-19T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"613 PENNSYLVANIA AVE SE SUITE F, WASHINGTON, DC 20003",CHC/C-2-A,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.885008,-76.997915,20003,6,6B,FIRST,107,26,CAPITOL HILL BID,Nbclus_026
409691,2016-01-20T00:00:00.000Z,CONSTRUCTION,DEMOLITION,COMPLETED,"555 12TH ST NW, WASHINGTON, DC 20004",DD/C-4,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.896733,-77.027583,20004,2,2C,FIRST,101,8,DOWNTOWN BID,Nbclus_008
409692,2016-01-20T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1007 KENYON ST NW, WASHINGTON, DC 20010",R-4,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.929942,-77.026738,20010,1,1A,THIRD,302,2,NONE,Nbclus_002
409693,2016-01-20T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"2905 Q ST NW, WASHINGTON, DC 20007",R-3,2016-07-18T08:11:30.000Z,WASHINGTON,DC,38.910688,-77.05848,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
409694,2016-01-20T00:00:00.000Z,CONSTRUCTION,DEMOLITION,COMPLETED,"6001 GEORGIA AVE NW, WASHINGTON, DC 20011",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.963126,-77.027411,20011,4,4B,FOURTH,402,17,NONE,Nbclus_017
409695,2016-01-20T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1833 LAMONT ST NW, WASHINGTON, DC 20010",,2016-05-26T15:55:44.000Z,WASHINGTON,DC,38.931678,-77.042621,20010,1,1D,FOURTH,408,2,NONE,Nbclus_002
409696,2016-01-12T00:00:00.000Z,CONSTRUCTION,DEMOLITION,COMPLETED,"2425 IRVING ST SE, WASHINGTON, DC 20020",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.85264,-76.971366,20020,8,8B,SEVENTH,702,36,NONE,Nbclus_036
409697,2016-01-12T00:00:00.000Z,CONSTRUCTION,DEMOLITION,COMPLETED,"1303 S ST SE, WASHINGTON, DC 20020",,2016-07-18T08:11:30.000Z,WASHINGTON,DC,38.868052,-76.986798,20020,8,8A,SIXTH,607,34,NONE,Nbclus_034
409698,2016-01-12T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"2927 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20032",C-2-A,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.845334,-76.997525,20032,8,8C,SEVENTH,707,39,NONE,Nbclus_039
409699,2016-01-13T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"6101 SLIGO MILL RD NE, WASHINGTON, DC 20011",,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.963922,-77.006165,20011,4,4B,FOURTH,406,19,NONE,Nbclus_019
409700,2016-01-12T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"3333 GEORGIA AVE NW, WASHINGTON, DC 20010",,2016-08-03T08:09:09.000Z,WASHINGTON,DC,38.931912,-77.023214,20010,1,1A,THIRD,302,2,NONE,Nbclus_002
409701,2016-01-12T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"257 KENTUCKY AVE SE, WASHINGTON, DC 20003",R-4,2016-07-30T08:14:32.000Z,WASHINGTON,DC,38.885692,-76.987171,20003,6,6B,FIRST,108,26,NONE,Nbclus_026
